cond_id,sex,age,body_type,load_kg,suit_force_n,suit_torque_nm,motion,lumbar_peak,lumbar_mean,lumbar_ext_peak,lumbar_ext_mean,lumbar_ext_loaded_peak,lumbar_ext_loaded_mean,lumbar_bio_ext_peak,lumbar_bio_ext_mean,hip_r_peak,hip_r_mean,hip_l_peak,hip_l_mean,knee_r_peak,knee_r_mean,shoulder_r_peak,shoulder_r_mean,shoulder_l_peak,shoulder_l_mean,elbow_r_peak,elbow_r_mean,elbow_l_peak,elbow_l_mean
1982,female,middle,avg,10,150,17.25,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,88.27595311,33.01824515863637,71.02595311,24.0009535175,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
1983,female,middle,avg,10,150,17.25,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,126.33106891,72.76940687000001,109.08106891,72.35001092814815,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
1984,female,middle,avg,10,150,17.25,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,113.87271136000001,68.19333353512195,96.62271136000001,61.21671420085715,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
1985,female,middle,avg,10,150,17.25,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,136.59275832,71.75618895203125,119.34275832,64.89232637454545,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
1986,female,middle,avg,10,150,17.25,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,80.01245867,41.03145734021739,62.76245867,29.946905743076933,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
1987,female,middle,avg,10,150,17.25,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,85.85968068,52.53275637675676,68.60968068,40.41275393060607,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
1988,female,middle,avg,10,150,17.25,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,80.79152239999999,32.72131586875,63.54152239999999,24.682743471764706,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
1989,female,middle,avg,10,150,17.25,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,62.12780534,34.37534547208333,44.87780534,23.373817130000003,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
1990,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,146.58034005,64.59428291190476,123.58034004999999,62.474957583666665,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
1991,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,36.812281750000004,17.451207298421053,13.812281750000004,6.279236915000001,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
1992,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,88.27595311,33.01824515863637,65.27595311,23.27922106846154,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
1993,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,126.33106891,72.76940687000001,103.33106891,66.60001092814815,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
1994,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,113.87271136000001,68.19333353512195,90.87271136000001,57.209976955588246,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
1995,female,middle,avg,10,200,23.0,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,136.59275832,71.75618895203125,113.59275832,63.95308063901961,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
1996,female,middle,avg,10,200,23.0,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,80.01245867,41.03145734021739,57.01245867,27.328924208857146,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
1997,female,middle,avg,10,200,23.0,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,85.85968068,52.53275637675676,62.85968068,35.82976514937501,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
1998,female,middle,avg,10,200,23.0,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,80.79152239999999,32.72131586875,57.79152239999999,23.628388834285715,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
1999,female,middle,avg,10,200,23.0,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,62.12780534,34.37534547208333,39.12780534,20.019538151176473,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2000,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,190.03864005,61.264091749438194,190.03864005,61.264091749438194,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2001,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,80.27058175,35.279228108387095,80.27058175,35.279228108387095,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
2002,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,131.73425311,32.5197965440625,131.73425311,32.5197965440625,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
2003,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,169.78936891,57.17875972207317,169.78936891,57.17875972207317,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
2004,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,157.33101136,54.90118442639176,157.33101136,54.90118442639176,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
2005,female,middle,avg,20,0,0.0,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,180.05105831999998,61.200013407638885,180.05105831999998,61.200013407638885,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
2006,female,middle,avg,20,0,0.0,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,123.47075867000001,28.986273052412063,123.47075867000001,28.986273052412063,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
2007,female,middle,avg,20,0,0.0,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,129.31798068,56.248361796301374,129.31798068,56.248361796301374,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
2008,female,middle,avg,20,0,0.0,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,124.2498224,40.91131709215385,124.2498224,40.91131709215385,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
2009,female,middle,avg,20,0,0.0,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,105.58610534,39.23903235815385,105.58610534,39.23903235815385,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2010,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,190.03864005,61.264091749438194,184.28864005,59.82915484277109,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2011,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,80.27058175,35.279228108387095,74.52058175,31.180597765762712,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
2012,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,131.73425311,32.5197965440625,125.98425311,30.892768931190485,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
2013,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,169.78936891,57.17875972207317,164.03936891,58.976513768333334,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
2014,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,157.33101136,54.90118442639176,151.58101136,59.38086012913579,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
2015,female,middle,avg,20,50,5.75,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,180.05105831999998,61.200013407638885,174.30105831999998,64.8916863064516,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
2016,female,middle,avg,20,50,5.75,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,123.47075867000001,28.986273052412063,117.72075867000001,38.59484207944882,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
2017,female,middle,avg,20,50,5.75,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,129.31798068,56.248361796301374,123.56798068,58.799917798253965,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
2018,female,middle,avg,20,50,5.75,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,124.2498224,40.91131709215385,118.4998224,38.35286588466668,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
2019,female,middle,avg,20,50,5.75,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,105.58610534,39.23903235815385,99.83610534,37.10279180135593,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2020,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,190.03864005,61.264091749438194,178.53864005,60.09659605573335,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2021,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,80.27058175,35.279228108387095,68.77058175,29.253878875576923,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
2022,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,131.73425311,32.5197965440625,120.23425311,30.33003931943663,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
2023,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,169.78936891,57.17875972207317,158.28936891,61.22571506571428,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
2024,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,157.33101136,54.90118442639176,145.83101136,68.80179361265625,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
2025,female,middle,avg,20,100,11.5,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,180.05105831999998,61.200013407638885,168.55105831999998,65.22461050530974,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
2026,female,middle,avg,20,100,11.5,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,123.47075867000001,28.986273052412063,111.97075867000001,37.74254805473215,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
2027,female,middle,avg,20,100,11.5,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,129.31798068,56.248361796301374,117.81798068,58.85282361175439,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
2028,female,middle,avg,20,100,11.5,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,124.2498224,40.91131709215385,112.7498224,39.6081444658,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
2029,female,middle,avg,20,100,11.5,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,105.58610534,39.23903235815385,94.08610534,37.54624077380001,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2030,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,190.03864005,61.264091749438194,172.78864005,61.14165561880597,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2031,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,80.27058175,35.279228108387095,63.020581750000005,26.39199604893617,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
2032,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,131.73425311,32.5197965440625,114.48425311,31.283855675964915,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
2033,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,169.78936891,57.17875972207317,152.53936891,67.7876829478846,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
2034,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,157.33101136,54.90118442639176,140.08101136,72.63553223375,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
2035,female,middle,avg,20,150,17.25,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,180.05105831999998,61.200013407638885,162.80105831999998,63.560353143207536,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
2036,female,middle,avg,20,150,17.25,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,123.47075867000001,28.986273052412063,106.22075867000001,39.65707073032608,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
2037,female,middle,avg,20,150,17.25,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,129.31798068,56.248361796301374,112.06798068,59.6640956972549,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
2038,female,middle,avg,20,150,17.25,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,124.2498224,40.91131709215385,106.9998224,37.077287678913045,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
2039,female,middle,avg,20,150,17.25,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,105.58610534,39.23903235815385,88.33610534,37.44902522813954,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2040,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,190.03864005,61.264091749438194,167.03864005,64.56076558448275,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2041,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,80.27058175,35.279228108387095,57.270581750000005,23.509390007619047,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
2042,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A074,208.69223594,82.93954966232324,44.81765311,15.375658965714285,131.73425311,32.5197965440625,108.73425311,29.02339314647059,5694.61874548,727.7113384156567,1335.1442679,969.9551132754547,4407.66720461,291.6800066164141,11.01511529,3.18652425459596,12.10731602,3.9141251005555557,2.48158242,0.714989630808081,5.19388081,0.8398945849494951
2043,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A075,150.43398399,87.59141967430939,82.87276891,48.43175107538461,169.78936891,57.17875972207317,146.78936891,75.84021873930233,4750.66247057,638.804296285746,3995.28820705,983.1600820918233,4587.20816568,348.9063903849724,8.60606088,2.5353335761878455,7.83994811,2.6230298435359116,2.58198219,1.0384113833149171,2.82271638,0.9165553294475138
2044,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A076,154.72427276,83.57381398207649,70.41441136,38.063596542727275,157.33101136,54.90118442639176,134.33101136,68.10301537127273,1377.05190765,580.4137767049726,1415.95715537,945.5110544324044,876.93801628,321.8072350836612,9.89248697,3.57610870273224,15.91138878,3.1888151881420765,3.30957047,1.1162801027322404,5.47246372,1.1864081895081966
2045,female,middle,avg,20,200,23.0,neutral_stoop_down_R_001__A077,178.90699259,77.36537048910569,93.13445832,48.046053917021275,180.05105831999998,61.200013407638885,157.05105831999998,66.37075846118279,1786.68873006,590.5732014546342,3823.55103636,1091.0553888383333,1409.97121757,343.18665250109757,31.19897585,3.7227153595528453,18.2389711,4.348750796219512,12.70151682,1.5626740013821139,4.9655678,1.0689024965447158
2046,female,middle,avg,20,200,23.0,neutral_stoop_down_R_001__A078,159.02843568,73.64674841963334,36.55415867,20.40599211,123.47075867000001,28.986273052412063,100.47075867000001,38.36048511878049,1391.88680664,450.9928102967333,3430.65948281,1030.5206960381001,968.78912039,294.3123940643334,6.9848199,1.4660798115,7.50200467,1.6383154376999998,3.35196739,1.0601824481333333,2.54531004,0.7651163027666668
2047,female,middle,avg,20,200,23.0,neutral_stoop_down_R_001__A080,203.26238528,94.64628013309161,42.40138068,22.103964596,129.31798068,56.248361796301374,106.31798068,60.11201017978262,889.10639169,387.43468748641214,3566.86252439,967.5746547403052,619.54362947,261.39487884561066,10.74799723,3.8773076272519087,18.88879898,4.4631740856488555,2.5480603,0.6776965286641221,5.42131144,0.9843834991984733
2048,female,middle,avg,20,200,23.0,neutral_stoop_down_R_001__A081,166.71812862,87.60973519664596,37.3332224,23.625187252857142,124.2498224,40.91131709215385,101.2498224,34.55045007190476,1422.35419683,751.1911177057143,1340.29239643,976.3597772975777,951.77465426,393.1602463150311,8.06522818,2.275050741180124,6.26837109,2.425030571552795,2.32466887,0.7916529220496894,2.96232558,0.8953017641614907
2049,female,middle,avg,20,200,23.0,neutral_stoop_down_R_002__A082,226.39031282,93.28430917032787,18.66950534,10.42252142142857,105.58610534,39.23903235815385,82.58610534,39.76675376942857,4689.28860562,643.3246458813115,3962.06531398,1062.9010090195084,4618.67970636,336.56306785431696,8.4787195,2.4297649882513666,17.62356708,4.390199279234973,3.4493231,0.6771280232786884,4.59132163,0.8143029521857923
2050,female,middle,avg,30,0,0.0,neutral_stoop_down_R_002__A073,177.72445034,76.52432706408163,103.12204005,55.21682012791666,233.49694004999998,76.32558989742856,233.49694004999998,76.32558989742856,1183.80961142,487.1635305663945,1447.76446507,978.824917130136,764.69427746,288.3665679260544,15.53712041,4.350110905782313,16.10145241,5.306190405170068,4.02226543,0.9956816855782312,4.33852628,1.0922123859863948
2051,female,middle,avg,30,0,0.0,neutral_stoop_down_R_002__A079,166.59034359,88.61156828006493,0.0,0.0,123.72888175,45.29400312256944,123.72888175,45.29400312256944,4600.87727918,713.2125534707792,1374.29958881,962.9744011473376,4623.64646122,373.4660411775325,14.64537991,2.066239701688312,10.54554239,2.2446499298051945,3.23780926,0.9757903252597403,4.09052422,0.8763452444805195
